SqFt,Bedrooms,Bathrooms,Dist_Center,House_Age,Floors,Lot_Size,Walk_Score,HOA_Fee,Crime_Rate,Dist_School,Grocery_Stores,Prop_Tax,Maint_Cost,Median_Income,House_Price,Region_B,Region_C,Region_D,Region_E,House_Cond_Low,House_Cond_Medium,Urban_Rural_Urban
2559,6,1,49.6,0,2,5274,23,65.31,140,9.4,4,4.17,1984.99,109385,633622.55,False,True,False,False,True,False,False
2985,6,1,8.2,90,3,3285,14,481.48,51,1.2,19,3.85,3276.16,153791,849643.84,True,False,False,False,False,False,True
3519,2,4,49.4,91,3,8045,94,317.42,63,7.1,13,2.01,5540.75,133771,765920.21,True,False,False,False,False,True,False
2402,5,3,39.8,28,1,11979,53,213.12,94,9.5,1,1.41,532.7,29215,389952.05,True,False,False,False,False,False,True
4661,4,2,33.1,81,3,9562,77,166.14,86,2.2,22,2.51,9214.33,110124,908489.39,False,False,True,False,True,False,True
3969,6,1,29.1,11,1,13026,5,450.36,101,5.1,14,4.8,3396.18,110826,889909.93,False,False,False,True,True,False,False
862,4,2,43.4,76,3,8843,77,49.44,139,6.8,9,3.75,2604.23,80494,310457.99,False,False,True,False,True,False,False
1223,2,4,14.8,40,3,10895,80,58.55,75,2.5,24,4.23,7135.57,199081,539832.68,False,False,True,False,False,False,False
1616,5,3,23.7,1,2,12966,17,149.67,18,6.0,12,1.75,8607.33,105545,497303.19,False,False,False,True,False,False,True
4243,6,3,31.2,36,1,18732,19,479.89,136,2.7,18,3.58,6506.65,182984,1033033.46,False,False,True,False,True,False,False
5576,4,2,20.9,44,3,6289,61,316.53,73,3.4,9,4.38,2917.59,21144,863271.98,False,False,True,False,True,False,True
2649,1,4,21.7,79,1,19806,80,277.1,144,4.5,8,2.66,8685.55,139170,677583.73,False,False,True,False,True,False,False
4323,2,3,16.8,47,2,19812,79,352.68,49,5.3,14,2.43,5349.06,188374,1107770.51,True,False,False,False,False,False,True
5148,5,4,28.4,23,2,4033,39,208.74,38,4.5,28,3.74,4121.31,146223,1213057.59,False,False,False,True,False,False,True
3708,2,4,42.6,98,1,9860,38,379.04,137,5.0,9,3.02,6244.9,100171,728358.14,False,False,False,True,False,True,True
5879,1,2,10.5,21,1,8813,51,196.62,11,3.1,20,4.97,7155.82,137917,1278213.4,False,False,False,True,True,False,True
4690,5,1,46.8,99,3,18798,31,413.18,78,1.7,25,2.41,6141.38,139416,996068.75,False,False,True,False,True,False,True
2656,2,2,34.6,10,2,14860,72,133.65,14,0.6,2,1.29,9242.33,178116,796103.43,True,False,False,False,False,True,True
3770,3,1,41.3,118,2,15294,26,138.77,27,2.0,29,2.62,6466.17,138501,879943.84,False,False,False,True,True,False,True
2282,1,4,28.0,57,2,4621,51,261.19,131,5.9,1,1.56,8846.52,20537,376730.86,False,True,False,False,False,True,True
2855,1,1,39.1,45,1,18138,96,215.38,35,7.9,13,3.03,6076.11,134233,668427.92,False,False,False,True,False,False,True
1754,1,4,1.3,28,3,3347,62,324.06,118,1.8,25,1.07,3631.96,96552,563649.5,False,False,False,False,False,True,True
5099,3,3,41.0,34,1,15882,73,182.15,64,1.2,10,4.77,5556.82,55453,925687.11,False,True,False,False,False,True,True
3791,3,3,2.5,111,1,18110,62,115.28,97,7.5,8,4.37,1320.2,21980,754094.51,False,False,False,True,False,False,True
2296,4,3,44.6,117,1,5923,16,234.9,46,3.1,7,1.2,2686.66,91442,500008.45,False,False,True,False,True,False,False
5323,2,2,15.1,59,1,16367,99,71.3,38,7.2,24,2.81,6784.02,108966,1024810.99,True,False,False,False,False,True,True
5282,4,4,10.9,94,2,10066,80,278.36,37,3.3,12,3.98,2081.93,195916,1215494.75,True,False,False,False,True,False,False
2248,2,3,38.4,41,2,4279,81,159.63,43,3.0,17,1.49,4661.14,179701,702156.59,False,False,False,True,False,True,True
2045,6,2,13.0,104,2,4807,22,196.23,96,5.3,25,0.77,1848.93,178847,644951.74,False,False,True,False,False,False,False
4799,3,3,43.3,42,3,14965,97,139.66,123,0.9,12,2.95,8630.27,191101,1070400.09,False,False,True,False,False,True,True
4523,6,2,5.6,79,1,17123,71,465.71,25,1.3,16,3.61,1537.11,115934,985439.81,False,False,True,False,True,False,False
853,3,1,6.7,73,3,17991,12,341.67,96,1.8,10,1.6,6715.23,61988,293072.79,False,False,False,True,True,False,True
3783,6,1,49.0,48,1,1634,22,131.23,0,7.8,27,3.83,6266.5,151123,897183.0,False,False,False,True,False,True,False
3157,4,3,33.9,63,2,13771,56,322.52,52,5.2,25,4.78,4991.38,44818,612858.09,False,False,False,False,True,False,True
2800,4,2,16.6,63,1,19298,53,200.82,36,6.8,11,2.8,4337.59,170277,836218.91,False,True,False,False,False,True,False
3561,2,2,34.0,114,1,15340,19,414.98,1,4.3,25,0.76,8160.72,159168,748124.5,False,True,False,False,False,True,False
5573,4,1,29.9,1,3,1588,85,77.21,122,5.2,29,1.43,7734.73,128336,1110111.93,True,False,False,False,True,False,True
5033,1,1,30.4,23,1,4231,51,411.39,68,2.2,14,0.9,7518.69,194159,1125831.1,False,False,False,False,False,True,False
4377,2,4,34.3,86,1,7351,22,270.15,12,5.6,22,2.32,7623.32,143574,1002812.93,True,False,False,False,False,False,False
3469,6,4,29.0,65,1,4838,34,111.49,68,9.8,20,4.19,1866.92,28545,580884.98,False,False,False,False,False,True,True
3834,2,4,21.7,37,3,2973,66,203.57,65,0.8,13,3.1,1441.42,136377,936645.43,False,False,False,False,True,False,True
4391,5,3,14.2,30,3,15346,33,494.0,58,2.9,2,1.5,8684.24,28484,829202.23,False,False,True,False,False,False,False
1556,3,1,38.5,114,3,6044,32,391.78,67,2.5,27,0.68,8453.16,43667,281746.16,True,False,False,False,True,False,True
4667,6,3,11.7,103,1,11247,45,287.54,58,2.6,20,2.99,6972.52,90111,991136.58,False,True,False,False,True,False,False
760,2,1,34.8,25,2,12672,80,57.58,116,3.8,7,1.1,6256.1,106492,387478.44,False,False,False,True,False,False,False
5093,6,1,12.0,28,2,11271,44,208.91,9,8.2,1,2.04,3985.28,147000,1192065.18,False,False,False,True,False,True,True
1900,6,2,31.5,66,2,7683,18,131.53,140,9.1,25,2.8,2628.78,96206,380688.72,True,False,False,False,True,False,False
4587,3,1,11.3,24,2,7783,86,271.1,14,5.5,29,0.87,9173.83,112476,933262.13,False,False,False,False,False,True,True
2127,4,3,3.5,47,2,6594,14,444.59,45,6.4,29,3.51,4651.47,118941,566271.85,False,False,False,True,False,False,True
5854,6,1,7.0,64,2,4822,77,337.8,137,5.3,20,0.56,3380.52,60747,987894.44,False,False,False,False,True,False,False
1818,1,3,30.5,52,1,4389,65,124.84,149,4.4,12,3.33,3072.05,79749,411503.88,False,False,False,False,False,False,False
5096,5,4,42.5,66,2,6914,38,286.79,88,2.0,5,2.98,725.2,29491,837523.72,False,True,False,False,False,False,False
5335,3,1,2.7,117,2,19164,17,471.62,76,4.9,12,4.15,5443.01,73100,971338.25,False,False,False,True,True,False,True
3704,2,1,36.8,89,1,4688,69,361.46,135,4.1,29,2.89,9888.24,143569,851487.5,False,True,False,False,True,False,False
3335,3,3,17.4,17,3,15683,58,344.74,148,8.0,3,2.09,8244.76,163703,983240.74,False,False,False,True,False,False,False
5155,2,4,24.2,8,2,14080,31,484.08,149,7.7,20,1.59,9026.01,178254,1212663.4,False,False,False,False,False,False,False
1554,3,2,46.5,37,3,10916,20,399.44,109,1.4,5,0.88,6401.06,28903,363604.11,False,False,False,True,False,False,True
5165,2,4,16.9,86,2,6037,39,68.31,96,1.0,28,2.91,5073.74,112722,999260.7,False,True,False,False,True,False,False
4046,6,3,23.5,20,1,14453,91,173.82,44,9.1,1,4.5,9909.34,77782,837283.9,False,False,True,False,True,False,False
1645,4,4,1.2,64,3,9640,26,482.57,90,5.4,16,2.82,4748.04,97261,515237.79,False,True,False,False,False,False,True
2293,2,3,4.5,20,3,1081,1,244.85,113,8.6,9,3.83,9209.89,97606,554684.64,False,False,True,False,True,False,True
4036,2,3,13.3,26,3,7278,96,55.82,149,0.7,10,1.84,7737.53,56109,782134.97,True,False,False,False,True,False,False
1162,1,2,1.9,105,3,17078,79,229.3,72,5.3,29,2.52,3644.3,101604,400664.43,False,True,False,False,True,False,True
3085,2,1,31.8,69,2,16536,38,348.5,34,5.4,10,1.96,5279.09,91086,731891.85,False,False,False,True,False,True,False
3954,1,3,21.6,118,2,18790,85,498.77,41,8.6,13,0.99,4151.13,169239,960127.27,False,False,True,False,False,True,False
825,5,3,27.6,43,3,8410,55,161.95,132,1.1,16,2.38,1794.12,45443,224014.02,False,False,False,True,False,False,True
5493,6,2,9.1,99,2,16926,12,257.04,26,2.5,20,3.94,3889.28,135155,1147593.75,False,False,True,False,False,True,False
1559,1,3,15.1,27,3,16500,55,439.84,31,4.1,29,2.28,8945.24,150560,574966.78,False,True,False,False,False,False,False
5148,4,1,33.4,44,3,2480,65,177.63,135,8.7,25,3.43,7650.04,180620,1150034.85,False,True,False,False,False,False,False
3667,6,2,48.3,16,1,10271,77,54.63,102,9.4,4,3.91,3137.02,82358,753621.34,False,False,False,True,True,False,False
1415,1,1,3.0,39,3,4598,55,474.47,84,9.9,14,1.95,3995.18,107825,433307.54,False,True,False,False,False,False,False
5354,6,1,44.6,115,2,16032,27,244.22,145,9.6,17,4.09,6356.12,169232,1154481.33,False,False,False,True,False,False,True
5242,6,2,29.1,2,3,8993,63,251.39,77,0.2,28,2.03,4453.33,119385,1123507.86,False,False,False,False,False,False,False
5911,6,3,28.4,75,1,11895,70,310.6,142,0.6,5,1.65,5278.92,197277,1380483.71,False,False,True,False,False,False,False
3720,5,1,25.3,102,2,16367,81,1.77,43,1.6,13,1.5,7132.6,82280,768558.94,False,False,False,True,True,False,True
616,4,1,3.9,75,1,8644,63,465.57,31,3.6,25,1.4,4938.88,56852,191467.46,False,False,True,False,True,False,True
1843,3,1,4.9,65,1,12948,55,180.73,27,8.3,3,3.82,2314.21,65021,423220.37,False,False,False,False,False,False,True
2805,3,1,30.2,119,3,19142,40,198.47,76,8.9,5,4.49,5445.45,125932,645774.35,False,False,True,False,False,True,True
3124,1,2,17.4,45,1,3599,99,87.05,17,1.9,16,1.54,3883.12,26195,492097.93,False,False,False,True,False,True,True
1669,6,2,45.9,85,1,6813,40,189.08,102,6.2,19,0.88,3261.98,175358,654601.86,False,True,False,False,False,False,True
4044,1,4,20.6,86,2,4853,99,401.97,69,9.2,28,1.91,3617.03,184653,975643.53,False,False,True,False,True,False,True
3165,5,4,7.6,29,1,19676,3,400.0,118,4.7,19,3.46,4670.52,97674,802350.96,False,False,True,False,False,False,True
1660,5,1,35.9,68,3,2501,56,467.9,138,1.1,17,2.16,8922.82,46719,334152.77,False,False,False,False,False,False,False
2927,2,3,15.0,8,3,9422,29,201.61,147,4.6,18,2.97,7473.54,118576,731522.5,True,False,False,False,True,False,False
4020,5,1,26.5,84,3,8550,87,354.36,96,3.8,18,3.85,6844.88,68450,758349.89,False,True,False,False,False,True,True
901,2,3,35.0,10,1,5250,83,253.62,135,5.8,25,2.34,4976.97,40028,349355.63,False,False,False,True,False,False,False
4876,4,1,45.1,68,2,7991,45,402.01,34,4.4,23,5.0,517.38,36192,830677.53,False,False,False,False,True,False,False
1206,1,4,39.7,98,3,17498,55,356.27,68,0.3,8,1.84,3735.23,103636,362333.58,False,False,False,True,True,False,False
3770,4,4,34.0,90,1,5406,30,183.95,125,9.9,18,4.9,8225.32,91812,777161.83,False,False,False,True,False,False,False
1299,5,3,34.1,112,3,19731,87,168.34,98,5.5,9,1.41,4187.62,47551,339732.01,False,False,True,False,True,False,False
5688,4,1,47.3,65,3,2041,6,126.22,77,4.8,29,1.0,5856.28,140920,1031518.65,False,False,False,False,False,False,True
1739,4,3,15.1,87,2,7927,89,288.26,148,9.6,19,3.88,2445.03,81444,325111.15,False,False,False,False,False,True,True
790,4,4,0.6,30,3,17395,76,481.92,110,1.6,10,3.66,9200.65,184196,608562.32,False,True,False,False,False,False,False
2900,5,1,14.0,32,2,8871,53,100.03,16,2.0,29,4.15,9270.12,33654,546720.09,True,False,False,False,False,True,True
3575,4,3,33.3,93,3,4676,54,59.7,139,2.7,28,4.69,7379.51,171201,843036.52,False,True,False,False,False,False,False
1784,2,2,31.9,45,1,14017,68,391.55,143,8.0,17,1.04,1214.77,136284,536252.64,False,True,False,False,True,False,False
3927,5,3,29.9,36,1,4065,43,175.05,3,2.8,25,0.64,6186.2,92150,802899.4,False,False,False,True,False,False,True
3994,4,4,1.3,114,1,3036,12,112.18,91,0.4,24,1.85,2197.21,184336,1013963.74,False,False,True,False,True,False,False
727,6,4,36.6,91,3,4046,92,176.42,74,5.2,13,4.09,1884.2,164061,481182.09,False,False,True,False,False,True,False
2665,5,4,16.5,59,2,17924,19,322.67,102,2.0,28,3.53,539.14,147812,832683.17,False,False,False,True,False,False,False
2416,3,4,33.4,30,3,1076,77,273.39,23,7.6,11,2.46,9438.14,126154,712792.49,False,False,False,False,True,False,True
1169,6,4,28.1,10,1,16880,31,371.79,64,6.4,16,1.65,8377.9,156400,645099.25,True,False,False,False,False,False,False
2495,2,2,17.5,86,2,17407,59,169.54,116,9.2,20,0.77,1236.02,148062,654795.3,False,False,True,False,False,False,True
3333,4,1,7.2,1,1,18059,49,226.01,81,7.9,7,2.02,6194.07,193112,979868.02,True,False,False,False,False,True,False
4463,3,3,5.2,103,2,5267,26,50.98,5,1.9,28,2.57,2712.53,79199,780693.42,False,True,False,False,True,False,False
5321,3,3,41.7,104,3,6988,24,36.53,65,8.0,3,3.59,3008.15,77039,917743.61,False,True,False,False,False,False,False
4614,5,4,46.0,26,2,9680,51,231.13,66,6.5,16,3.41,8804.62,97232,826399.43,False,False,False,True,False,False,True
3501,3,3,32.7,98,3,2485,67,150.8,71,6.7,19,4.76,1586.09,121683,737438.37,False,False,False,True,False,False,False
2286,2,4,5.6,1,1,15713,20,306.4,94,8.3,20,0.95,6214.16,70750,559871.7,False,False,False,True,False,False,False
3609,2,2,20.4,102,2,3419,17,21.5,47,5.8,16,2.01,4311.93,36119,627598.57,False,False,True,False,False,False,False
754,1,2,36.6,100,1,16312,38,60.88,69,4.7,2,2.67,2312.61,44017,141310.34,True,False,False,False,True,False,False
3137,2,1,39.1,20,2,4495,14,432.6,77,6.4,14,3.52,4793.22,199852,862787.04,False,True,False,False,False,False,False
2009,6,2,6.4,57,3,18140,52,283.16,66,3.0,26,2.73,9434.65,177276,733300.63,True,False,False,False,False,False,False
4657,3,2,0.5,4,2,11716,37,356.03,64,1.9,20,4.61,7925.3,170634,1098411.68,False,False,True,False,False,False,True
1384,2,1,35.8,51,2,13442,47,420.99,62,6.2,10,3.24,1755.06,175500,521784.65,True,False,False,False,True,False,False
3775,5,3,18.2,44,3,19163,51,231.92,45,2.4,19,0.68,8569.58,41497,767547.29,True,False,False,False,False,False,True
3406,3,4,1.1,92,3,11307,71,262.29,72,0.1,11,3.89,3131.16,108683,742814.23,True,False,False,False,False,True,True
1137,1,3,27.2,19,2,7487,27,111.37,70,6.1,18,3.72,3667.49,37453,278810.25,True,False,False,False,False,True,False
2441,3,1,42.6,60,1,10664,84,168.83,109,3.7,11,1.19,1699.94,132716,629491.52,True,False,False,False,False,False,True
5616,5,3,47.9,37,2,17360,15,245.18,62,7.5,9,0.77,3776.93,71928,1130922.95,False,False,False,False,False,False,False
3055,1,2,28.5,19,2,17642,15,158.44,40,3.8,19,3.1,6894.84,53960,584038.01,False,True,False,False,False,True,True
1124,4,1,26.0,113,1,5075,34,167.76,6,4.9,20,3.36,3085.47,37197,210135.18,False,True,False,False,True,False,False
4731,6,1,27.7,1,2,16285,72,61.42,3,6.5,10,2.63,3716.17,152955,1088239.19,False,False,False,True,False,True,False
5380,3,4,19.3,31,1,8631,98,42.32,88,3.6,26,1.88,4805.15,36651,890775.51,False,False,False,True,False,False,False
4715,4,3,30.6,25,3,4017,51,23.25,133,9.6,3,4.69,5880.38,22812,835427.2,False,False,False,True,False,True,False
2968,1,1,19.7,69,3,19042,92,55.48,81,9.4,3,1.49,6996.34,115981,714597.8,False,True,False,False,True,False,True
4447,4,1,12.4,40,2,19181,81,171.85,20,8.5,24,3.8,1086.95,26562,742479.61,False,False,True,False,False,True,True
5095,4,1,5.2,66,3,1784,11,296.94,142,9.2,8,2.83,4962.64,90713,890574.1,True,False,False,False,True,False,True
3301,1,3,16.1,96,3,6691,82,94.07,127,4.5,29,0.55,3030.44,40469,534053.1,False,True,False,False,False,False,False
1571,5,4,5.3,0,1,16765,47,444.0,104,5.4,29,2.83,9505.71,137538,709835.44,False,False,False,True,False,False,True
1766,4,2,9.3,50,1,4196,21,404.19,103,7.4,6,0.95,3919.04,116765,495608.17,False,True,False,False,False,False,False
5811,4,4,49.4,4,3,10552,48,260.26,67,7.0,20,3.47,1451.18,113523,1156789.89,False,True,False,False,True,False,False
5529,5,1,22.5,12,1,9532,51,362.1,109,8.9,1,3.04,894.17,108641,1166590.23,False,True,False,False,False,True,False
3374,4,4,26.8,18,3,17946,78,183.16,65,7.2,20,0.55,3021.36,102969,837844.61,False,False,False,True,False,False,False
2582,4,4,43.7,11,2,5746,0,18.39,26,10.0,24,1.42,2199.35,38217,454176.93,False,False,True,False,True,False,False
1453,4,2,49.8,47,1,3999,65,452.17,59,3.6,6,3.99,6673.1,116844,356979.83,False,False,False,False,False,False,False
4746,6,3,29.3,24,3,18577,63,63.9,117,8.3,2,1.74,8546.18,160061,1132759.98,True,False,False,False,False,True,False
4336,2,3,40.7,56,3,12302,7,473.97,43,7.0,19,2.75,3469.31,188307,1166686.22,True,False,False,False,False,False,True
4369,5,4,16.7,114,1,17452,85,285.94,35,6.9,28,1.9,5989.02,104895,1014583.12,False,True,False,False,True,False,True
1174,4,4,15.6,34,1,16595,24,152.78,18,3.3,7,4.65,7437.9,93497,495515.01,False,False,True,False,True,False,False
3861,6,3,20.4,75,2,19812,65,247.76,90,7.9,11,2.91,4285.63,175055,1057052.57,False,False,False,True,False,False,False
1748,5,3,33.8,93,3,7200,72,250.81,44,9.0,11,3.63,1130.09,27186,387097.39,False,False,False,False,False,False,True
2315,3,2,34.3,4,2,6396,72,11.64,148,2.3,4,0.88,2677.26,158578,595916.31,False,False,False,False,True,False,False
5377,3,1,16.1,97,2,14410,76,177.73,97,6.3,20,0.68,8889.13,192098,1205360.29,False,True,False,False,False,False,True
5533,4,4,7.1,21,2,14203,69,369.93,18,4.0,16,1.67,8332.56,197142,1411309.54,False,True,False,False,False,False,False
4454,6,3,31.8,102,1,4598,93,255.03,40,9.9,5,1.89,1322.06,115761,1032184.45,False,False,False,True,False,False,False
5773,6,4,6.9,76,2,11564,78,122.12,25,4.8,24,3.59,2627.51,144272,1284576.93,False,False,False,True,False,True,True
3091,5,4,29.1,56,1,13748,50,167.55,27,2.4,7,3.06,7807.07,27791,540035.94,False,False,False,True,False,True,True
3260,5,3,34.8,46,1,17957,52,431.53,63,3.9,25,2.19,5116.03,113133,822295.86,False,True,False,False,False,True,False
3724,6,2,35.2,53,2,8636,14,262.77,67,6.6,16,3.44,7719.69,92306,811756.66,False,False,True,False,False,False,False
3651,5,4,37.8,2,2,18862,49,264.18,79,0.9,15,1.24,2505.38,29893,762879.84,False,True,False,False,True,False,True
604,6,2,43.7,52,3,11265,70,480.73,50,6.1,5,0.79,9550.63,176226,507463.78,False,True,False,False,False,False,True
5822,2,3,25.2,83,2,10705,74,160.44,101,9.3,1,4.35,7944.27,109854,1196234.35,False,False,False,False,False,False,True
5915,6,1,36.6,30,3,15298,37,239.77,9,8.5,20,3.04,2375.8,191827,1347907.33,False,False,False,True,False,True,False
5469,3,1,31.1,68,2,19580,39,405.86,99,0.8,22,3.42,5805.27,125469,1093095.9,True,False,False,False,True,False,True
1476,5,4,9.7,87,2,10703,65,379.46,121,9.9,22,1.88,1574.42,164586,602170.87,False,False,False,True,False,True,False
1591,6,3,1.8,103,2,14336,38,132.9,146,7.0,9,2.17,3933.63,182430,673889.26,False,False,True,False,True,False,True
4742,6,2,14.6,117,2,9166,73,75.55,63,1.7,26,0.87,6766.4,144858,1046788.37,False,False,True,False,False,False,True
4964,5,4,22.4,32,3,17116,16,350.35,123,0.2,29,4.36,3636.21,122809,1094683.16,False,False,False,True,False,False,True
5065,2,3,31.0,71,3,7050,6,128.83,18,1.8,21,3.17,6739.2,43631,902194.7,False,False,False,True,False,False,True
1235,2,3,42.6,87,2,12184,38,461.34,75,8.4,5,0.88,2825.4,25807,133702.53,False,True,False,False,True,False,False
5825,5,2,10.2,49,2,13712,67,64.62,61,0.3,22,4.12,7351.46,150184,1241547.35,True,False,False,False,False,True,False
2293,1,4,6.7,83,3,9484,34,159.16,140,2.4,27,2.5,3916.1,31908,455897.97,False,True,False,False,False,True,True
2282,5,3,48.2,15,1,3593,50,27.39,24,7.6,6,3.94,8009.57,175507,752681.96,False,False,False,False,False,True,False
5352,5,3,5.8,113,1,11315,46,351.65,88,5.9,3,0.56,1798.55,81716,951584.1,False,False,False,False,True,False,False
719,2,3,24.2,115,1,16200,35,445.63,91,7.8,6,0.63,3938.79,50432,248925.89,False,False,True,False,True,False,False
1430,2,2,29.5,75,3,10107,63,317.94,41,7.5,8,1.27,4907.36,120458,463008.13,False,False,True,False,False,False,True
4275,5,4,27.3,76,3,4869,94,468.88,116,0.6,28,1.45,4526.53,191582,1098742.65,True,False,False,False,False,True,True
5777,5,4,4.8,108,1,16447,88,64.25,38,8.9,6,3.94,4614.4,165299,1318907.83,False,False,True,False,True,False,False
1969,5,4,3.3,105,1,8971,12,43.87,132,2.3,16,3.68,4725.63,169676,705646.7,False,False,False,False,False,True,True
1340,2,4,5.7,38,2,3989,17,419.21,80,5.6,28,3.27,9893.63,114101,480646.1,True,False,False,False,False,True,True
716,5,1,29.5,88,3,6340,20,427.76,145,6.5,16,4.48,2334.99,127494,358213.94,False,False,False,False,True,False,True
3438,5,1,27.4,45,3,10643,64,415.52,106,1.8,27,1.61,7802.31,45790,647515.6,False,False,False,True,True,False,True
1750,4,4,12.1,95,1,4823,99,399.48,110,9.8,21,4.57,5741.99,182016,725773.51,False,False,False,True,False,False,False
1612,3,1,41.1,111,3,4932,47,108.73,49,0.7,17,2.45,6518.52,155097,451684.82,False,True,False,False,False,False,True
2264,1,3,2.6,46,2,11220,84,464.4,120,9.4,21,0.92,8608.55,175584,597297.41,False,False,True,False,False,True,False
1681,4,1,25.2,43,1,9554,42,153.5,133,5.9,6,3.77,4933.06,166979,570080.72,True,False,False,False,False,True,False
5329,3,3,34.6,8,3,3429,52,199.2,49,7.0,6,2.02,8715.61,57924,905027.95,False,False,True,False,False,False,False
1112,5,4,13.0,103,3,8444,84,349.78,114,5.3,22,4.08,1391.08,67196,391280.01,False,False,False,False,False,True,False
